Block Name,Cell ID,vtkOriginalCellIds,Cell Type,Ma,T,U_0,U_1,U_2,U_Magnitude,p
internalMesh,656,656,12,2.99996,1.00002,2.99998,5.94588e-06,0,2.99998,1.00005
internalMesh,657,657,12,2.99986,1.00007,2.99995,1.8248e-05,0,2.99995,1.0001
internalMesh,658,658,12,2.99972,1.00012,2.9999,3.39947e-05,0,2.9999,1.00028
internalMesh,659,659,12,2.99918,1.00038,2.99974,0.000104111,0,2.99974,1.00057
internalMesh,660,660,12,2.99838,1.00071,2.99944,0.000192265,0,2.99944,1.00162
internalMesh,661,661,12,2.99543,1.00205,2.99849,0.000597165,0,2.99849,1.00319
internalMesh,662,662,12,2.99047,1.00428,2.99685,0.00107005,0,2.99685,1.00957
internalMesh,663,663,12,2.97453,1.01099,2.99082,0.00357346,0,2.99082,1.0173
internalMesh,664,664,12,2.94017,1.02798,2.98101,0.00566374,0,2.98102,1.06
internalMesh,665,665,12,2.85321,1.06404,2.94306,0.0224193,0,2.94315,1.10181
internalMesh,666,666,12,2.62527,1.18642,2.85927,0.0375588,0,2.85952,1.3783
internalMesh,667,667,12,2.17802,1.44272,2.61238,0.139302,0,2.61609,1.78909
internalMesh,668,668,12,1.34984,2.07003,1.90808,0.361851,0,1.94209,3.45113
internalMesh,669,669,12,0.926762,2.40823,1.24749,0.715649,0,1.43819,7.14387
internalMesh,670,670,12,0.803851,2.49966,1.05772,0.704592,0,1.27091,9.51639
internalMesh,671,671,12,0.795344,2.49591,1.07511,0.650364,0,1.25652,9.694
internalMesh,672,672,12,0.799735,2.48821,1.11009,0.599245,0,1.2615,9.63396
internalMesh,673,673,12,0.815326,2.46946,1.15468,0.555247,0,1.28124,9.4761
internalMesh,674,674,12,0.83949,2.44839,1.20459,0.523863,0,1.31357,9.17565
internalMesh,675,675,12,3.00001,1,3,5.63639e-09,0,3,1
internalMesh,676,676,12,3.00001,1,3,3.03618e-08,0,3,1
internalMesh,677,677,12,3.00001,1,3,1.12924e-07,0,3,1
internalMesh,678,678,12,3,1,3,2.89429e-07,0,3,1
internalMesh,679,679,12,3,1,3,7.91767e-07,0,3,1.00001
internalMesh,680,680,12,2.99999,1.00001,2.99999,1.80921e-06,0,2.99999,1.00001
internalMesh,681,681,12,2.99997,1.00002,2.99999,4.65273e-06,0,2.99999,1.00004
internalMesh,682,682,12,2.99989,1.00005,2.99996,1.03479e-05,0,2.99996,1.00008
internalMesh,683,683,12,2.99979,1.0001,2.99992,2.62886e-05,0,2.99992,1.00022
internalMesh,684,684,12,2.99935,1.0003,2.9998,5.79001e-05,0,2.9998,1.00045
internalMesh,685,685,12,2.99875,1.00054,2.99956,0.000148887,0,2.99956,1.00125
internalMesh,686,686,12,2.99632,1.00169,2.99885,0.000317461,0,2.99885,1.00253
internalMesh,687,687,12,2.99276,1.00318,2.99751,0.000882944,0,2.99751,1.00723
internalMesh,688,688,12,2.97975,1.00899,2.9931,0.00172711,0,2.9931,1.01401
internalMesh,689,689,12,2.9562,1.02007,2.98571,0.00555742,0,2.98572,1.0443
internalMesh,690,690,12,2.88748,1.04899,2.95733,0.0109384,0,2.95735,1.07763
internalMesh,691,691,12,2.71677,1.1387,2.89882,0.0359455,0,2.89904,1.28304
internalMesh,692,692,12,2.37158,1.31532,2.7185,0.0869025,0,2.71989,1.56346
internalMesh,693,693,12,1.5956,1.86728,2.16377,0.268426,0,2.18036,2.83424
internalMesh,694,694,12,1.00071,2.33569,1.38709,0.644186,0,1.52938,5.63365
internalMesh,695,695,12,0.774049,2.52013,1.02967,0.670607,0,1.22879,9.66523
internalMesh,696,696,12,0.756552,2.52876,1.03277,0.617068,0,1.20307,10.1159
internalMesh,697,697,12,0.768632,2.52013,1.08045,0.567006,0,1.22019,10.0199
internalMesh,698,698,12,0.794112,2.50186,1.13991,0.527547,0,1.25607,9.77789
internalMesh,699,699,12,0.828454,2.46992,1.20139,0.501853,0,1.302,9.38507
internalMesh,700,700,12,3.00001,1,3,5.68752e-09,0,3,1
internalMesh,701,701,12,3.00001,1,3,1.92129e-08,0,3,1
internalMesh,702,702,12,3.00001,1,3,9.63226e-08,0,3,1
internalMesh,703,703,12,3,1,3,1.93927e-07,0,3,1
internalMesh,704,704,12,3,1,3,6.68089e-07,0,3,1.00001
internalMesh,705,705,12,2.99999,1.00001,3,1.23089e-06,0,3,1.00001
internalMesh,706,706,12,2.99998,1.00001,2.99999,3.94175e-06,0,2.99999,1.00003
internalMesh,707,707,12,2.99992,1.00004,2.99997,7.10905e-06,0,2.99997,1.00006
internalMesh,708,708,12,2.99983,1.00007,2.99994,2.24925e-05,0,2.99994,1.00017
internalMesh,709,709,12,2.9995,1.00023,2.99984,4.00497e-05,0,2.99984,1.00035
internalMesh,710,710,12,2.99902,1.00043,2.99965,0.000127801,0,2.99965,1.00098
internalMesh,711,711,12,2.99712,1.00132,2.9991,0.000220485,0,2.9991,1.00198
internalMesh,712,712,12,2.99433,1.00247,2.99803,0.000747811,0,2.99803,1.00563
internalMesh,713,713,12,2.98384,1.00729,2.9947,0.00111586,0,2.9947,1.01118
internalMesh,714,714,12,2.96632,1.01516,2.98871,0.00471814,0,2.98871,1.03363
internalMesh,715,715,12,2.91081,1.03944,2.96765,0.00527175,0,2.96765,1.06253
internalMesh,716,716,12,2.78743,1.10093,2.92456,0.0297177,0,2.92471,1.21083
internalMesh,717,717,12,2.49838,1.24599,2.78844,0.043114,0,2.78877,1.4248
internalMesh,718,718,12,1.87808,1.6285,2.38976,0.181786,0,2.39666,2.37719
internalMesh,719,719,12,1.07341,2.34282,1.58233,0.442345,0,1.643,4.44229
internalMesh,720,720,12,0.739699,2.53534,1.01669,0.594608,0,1.1778,9.53277
internalMesh,721,721,12,0.71091,2.55185,0.982037,0.570335,0,1.13564,10.4871
internalMesh,722,722,12,0.735544,2.53476,1.04154,0.535303,0,1.17105,10.3641
internalMesh,723,723,12,0.772802,2.51347,1.11738,0.502557,0,1.22519,10.0501
internalMesh,724,724,12,0.816418,2.48258,1.1924,0.482613,0,1.28636,9.56441
internalMesh,725,725,12,3.00001,1,3,4.03807e-09,0,3,1
internalMesh,726,726,12,3.00001,1,3,1.19256e-08,0,3,1
internalMesh,727,727,12,3.00001,1,3,6.56315e-08,0,3,1
internalMesh,728,728,12,3.00001,1,3,1.23208e-07,0,3,1
internalMesh,729,729,12,3,1,3,4.54597e-07,0,3,1
internalMesh,730,730,12,3,1,3,7.85647e-07,0,3,1.00001
internalMesh,731,731,12,2.99998,1.00001,2.99999,2.68417e-06,0,2.99999,1.00002
internalMesh,732,732,12,2.99995,1.00002,2.99998,4.54301e-06,0,2.99998,1.00006
internalMesh,733,733,12,2.99984,1.00008,2.99995,1.53395e-05,0,2.99995,1.00011
internalMesh,734,734,12,2.99968,1.00014,2.99989,2.56471e-05,0,2.99989,1.00032
internalMesh,735,735,12,2.99907,1.00043,2.99971,8.73701e-05,0,2.99971,1.00065
internalMesh,736,736,12,2.99815,1.00081,2.99936,0.000142632,0,2.99936,1.00185
internalMesh,737,737,12,2.99481,1.00231,2.99825,0.000507778,0,2.99825,1.0036
internalMesh,738,738,12,2.98891,1.00502,2.9964,0.000744412,0,2.9964,1.01119
internalMesh,739,739,12,2.97057,1.01259,2.9892,0.00316161,0,2.9892,1.0197
internalMesh,740,740,12,2.92849,1.03378,2.97752,0.00335512,0,2.97752,1.07161
internalMesh,741,741,12,2.82713,1.07539,2.93169,0.0196372,0,2.93176,1.12076
internalMesh,742,742,12,2.55056,1.22687,2.825,0.0235855,0,2.8251,1.45857
internalMesh,743,743,12,2.02683,1.55328,2.52371,0.108694,0,2.52605,1.99749
internalMesh,744,744,12,1.11863,2.27276,1.6656,0.264098,0,1.68641,4.0951
internalMesh,745,745,12,0.702924,2.58209,0.998683,0.527678,0,1.12952,8.91822
internalMesh,746,746,12,0.641477,2.60774,0.89831,0.515849,0,1.03589,10.6865
internalMesh,747,747,12,0.68171,2.57105,0.974981,0.494214,0,1.09309,10.5849
internalMesh,748,748,12,0.735651,2.53828,1.07151,0.474902,0,1.17203,10.2637
internalMesh,749,749,12,0.793557,2.4964,1.16494,0.463646,0,1.25382,9.69972
internalMesh,750,750,12,3.00001,1,3,1.51304e-09,0,3,1
internalMesh,751,751,12,3.00001,1,3,1.17606e-08,0,3,1
internalMesh,752,752,12,3.00001,1,3,3.61597e-08,0,3,1
internalMesh,753,753,12,3.00001,1,3,1.08774e-07,0,3,1
internalMesh,754,754,12,3,1,3,2.57568e-07,0,3,1
internalMesh,755,755,12,3,1,3,6.80059e-07,0,3,1.00001
internalMesh,756,756,12,2.99998,1.00001,2.99999,1.52989e-06,0,2.99999,1.00002
internalMesh,757,757,12,2.99996,1.00002,2.99998,3.93153e-06,0,2.99998,1.00005
internalMesh,758,758,12,2.99987,1.00007,2.99996,8.74065e-06,0,2.99996,1.0001
internalMesh,759,759,12,2.99973,1.00012,2.9999,2.23787e-05,0,2.9999,1.00027
internalMesh,760,760,12,2.99919,1.00038,2.99975,4.95237e-05,0,2.99975,1.00055
internalMesh,761,761,12,2.99843,1.00068,2.99945,0.00012799,0,2.99945,1.00157
internalMesh,762,762,12,2.99544,1.00207,2.99853,0.000278812,0,2.99853,1.00311
internalMesh,763,763,12,2.99072,1.00415,2.99691,0.000750881,0,2.99691,1.00935
internalMesh,764,764,12,2.9746,1.011,2.99091,0.00157857,0,2.99091,1.01702
internalMesh,765,765,12,2.94094,1.02767,2.98134,0.00456398,0,2.98134,1.05976
internalMesh,766,766,12,2.8531,1.06358,2.94237,0.00977257,0,2.94239,1.09987
internalMesh,767,767,12,2.61638,1.19292,2.85747,0.0292975,0,2.85762,1.38885
internalMesh,768,768,12,2.16536,1.44612,2.60288,0.0739966,0,2.60393,1.80147
internalMesh,769,769,12,1.24666,2.14404,1.81257,0.216294,0,1.82543,3.64338
internalMesh,770,770,12,0.710222,2.56843,1.02402,0.496915,0,1.13822,7.9104
internalMesh,771,771,12,0.562411,2.65963,0.794393,0.458467,0,0.917198,10.9424
internalMesh,772,772,12,0.61492,2.61402,0.892945,0.43712,0,0.994195,10.812
internalMesh,773,773,12,0.68835,2.57249,1.0132,0.438553,0,1.10404,10.3961
internalMesh,774,774,12,0.758636,2.52154,1.12197,0.438622,0,1.20466,9.78266
internalMesh,775,775,12,3.00001,1,3,1.88182e-10,0,3,1
internalMesh,776,776,12,3.00001,1,3,1.10871e-08,0,3,1
internalMesh,777,777,12,3.00001,1,3,1.98084e-08,0,3,1
internalMesh,778,778,12,3.00001,1,3,9.58476e-08,0,3,1
internalMesh,779,779,12,3,1,3,1.46024e-07,0,3,1
internalMesh,780,780,12,3,1,3,5.89165e-07,0,3,1.00001
internalMesh,781,781,12,2.99999,1.00001,2.99999,8.65983e-07,0,2.99999,1.00001
internalMesh,782,782,12,2.99997,1.00002,2.99999,3.38909e-06,0,2.99999,1.00004
internalMesh,783,783,12,2.99989,1.00005,2.99996,4.88878e-06,0,2.99996,1.00008
internalMesh,784,784,12,2.99978,1.0001,2.99992,1.92859e-05,0,2.99992,1.00022
internalMesh,785,785,12,2.99935,1.0003,2.99979,2.71002e-05,0,2.99979,1.00045
internalMesh,786,786,12,2.99871,1.00057,2.99955,0.000111076,0,2.99955,1.00129
internalMesh,787,787,12,2.99636,1.00162,2.99877,0.000141635,0,2.99877,1.00251
internalMesh,788,788,12,2.99221,1.00353,2.99748,0.000689309,0,2.99748,1.00787
internalMesh,789,789,12,2.97925,1.00882,2.99235,0.000594532,0,2.99235,1.0137
internalMesh,790,790,12,2.94945,1.02384,2.98439,0.00483735,0,2.98439,1.05088
internalMesh,791,791,12,2.87594,1.05324,2.9515,0.00269551,0,2.9515,1.08293
internalMesh,792,792,12,2.67044,1.16403,2.88096,0.0319952,0,2.88114,1.32855
internalMesh,793,793,12,2.27513,1.37353,2.66611,0.0390404,0,2.6664,1.67034
internalMesh,794,794,12,1.40439,2.02597,1.99008,0.188121,0,1.99895,3.22582
internalMesh,795,795,12,0.738345,2.53434,1.08786,0.445154,0,1.17542,6.92684
internalMesh,796,796,12,0.496854,2.69006,0.709827,0.400278,0,0.814909,11.3188
internalMesh,797,797,12,0.561803,2.64932,0.830467,0.382762,0,0.91443,11.0645
internalMesh,798,798,12,0.649451,2.60663,0.96934,0.39977,0,1.04854,10.4328
internalMesh,799,799,12,0.721373,2.55941,1.07985,0.407166,0,1.15406,9.82426
internalMesh,800,800,12,3.00001,1,3,6.77595e-10,0,3,1
internalMesh,801,801,12,3.00001,1,3,5.26931e-09,0,3,1
internalMesh,802,802,12,3.00001,1,3,1.62175e-08,0,3,1
internalMesh,803,803,12,3.00001,1,3,4.86783e-08,0,3,1
internalMesh,804,804,12,3,1,3,1.15324e-07,0,3,1
internalMesh,805,805,12,3,1,3,3.03236e-07,0,3,1.00001
internalMesh,806,806,12,2.99999,1.00001,2.99999,6.81138e-07,0,2.99999,1.00001
internalMesh,807,807,12,2.99996,1.00002,2.99999,1.74232e-06,0,2.99999,1.00003
internalMesh,808,808,12,2.99992,1.00004,2.99997,3.85266e-06,0,2.99997,1.00009
internalMesh,809,809,12,2.99976,1.00012,2.99992,9.85312e-06,0,2.99992,1.00017
internalMesh,810,810,12,2.99951,1.00022,2.99983,2.15812e-05,0,2.99983,1.00049
internalMesh,811,811,12,2.99857,1.00065,2.99955,5.71368e-05,0,2.99955,1.00099
internalMesh,812,812,12,2.99712,1.00127,2.99901,0.000117151,0,2.99901,1.00284
internalMesh,813,813,12,2.99196,1.00357,2.99729,0.00035852,0,2.99729,1.00556
internalMesh,814,814,12,2.98258,1.0079,2.99434,0.000663663,0,2.99434,1.01733
internalMesh,815,815,12,2.95416,1.01971,2.98312,0.00238226,0,2.98312,1.03087
internalMesh,816,816,12,2.88712,1.05373,2.96366,0.00471586,0,2.96366,1.11178
internalMesh,817,817,12,2.73039,1.12098,2.89079,0.0160548,0,2.89083,1.19832
internalMesh,818,818,12,2.32317,1.35549,2.70443,0.0420534,0,2.70476,1.73545
internalMesh,819,819,12,1.57367,1.98271,2.21242,0.123355,0,2.21586,2.71942
internalMesh,820,820,12,0.753382,2.51603,1.13716,0.367306,0,1.19501,6.12472
internalMesh,821,821,12,0.450284,2.69304,0.648073,0.355005,0,0.738937,11.6045
internalMesh,822,822,12,0.529295,2.65506,0.786691,0.353463,0,0.862449,11.2293
internalMesh,823,823,12,0.622265,2.61033,0.936061,0.366796,0,1.00536,10.4356
internalMesh,824,824,12,0.688941,2.57218,1.0402,0.372615,0,1.10492,9.86518
internalMesh,825,825,12,3.00001,1,3,1.40535e-09,0,3,1
internalMesh,826,826,12,3.00001,1,3,1.27019e-09,0,3,1
internalMesh,827,827,12,3.00001,1,3,1.82203e-08,0,3,1
internalMesh,828,828,12,3.00001,1,3,1.83934e-08,0,3,1
internalMesh,829,829,12,3,1,3,1.2484e-07,0,3,1
internalMesh,830,830,12,3,1,3,1.25014e-07,0,3,1.00001
internalMesh,831,831,12,2.99999,1.00001,2.99999,7.4297e-07,0,2.99999,1.00001
internalMesh,832,832,12,2.99998,1.00001,2.99999,7.38137e-07,0,2.99999,1.00003
internalMesh,833,833,12,2.99991,1.00004,2.99997,4.2922e-06,0,2.99997,1.00006
internalMesh,834,834,12,2.99982,1.00008,2.99994,4.17529e-06,0,2.99994,1.00018
internalMesh,835,835,12,2.99947,1.00025,2.99983,2.47724e-05,0,2.99983,1.00037
internalMesh,836,836,12,2.99896,1.00046,2.99963,2.31164e-05,0,2.99963,1.00104
internalMesh,837,837,12,2.99699,1.00136,2.99902,0.000147484,0,2.99902,1.00207
internalMesh,838,838,12,2.99382,1.00276,2.99794,0.000114331,0,2.99794,1.00616
internalMesh,839,839,12,2.98321,1.00728,2.99404,0.000991556,0,2.99404,1.01138
internalMesh,840,840,12,2.96133,1.01794,2.98778,0.000352533,0,2.98778,1.03885
internalMesh,841,841,12,2.90248,1.04204,2.96284,0.00738595,0,2.96285,1.06546
internalMesh,842,842,12,2.74868,1.12265,2.91235,0.00272218,0,2.91235,1.24831
internalMesh,843,843,12,2.43551,1.27817,2.75313,0.0446435,0,2.75349,1.48977
internalMesh,844,844,12,1.71519,1.74932,2.26747,0.0697885,0,2.26854,2.63168
internalMesh,845,845,12,0.808518,2.54258,1.26527,0.247308,0,1.28921,5.36144
internalMesh,846,846,12,0.42993,2.70091,0.636186,0.307407,0,0.706563,11.5737
internalMesh,847,847,12,0.507781,2.66667,0.758506,0.335028,0,0.829201,11.2217
internalMesh,848,848,12,0.592788,2.6215,0.899556,0.334643,0,0.959785,10.4733
internalMesh,849,849,12,0.65567,2.58391,0.99899,0.335921,0,1.05396,9.92779
internalMesh,850,850,12,3.00001,1,3,4.40578e-10,0,3,1
internalMesh,851,851,12,3.00001,1,3,3.38318e-09,0,3,1
internalMesh,852,852,12,3.00001,1,3,1.0447e-08,0,3,1
internalMesh,853,853,12,3.00001,1,3,3.11868e-08,0,3,1
internalMesh,854,854,12,3,1,3,7.39509e-08,0,3,1
internalMesh,855,855,12,3,1,3,1.93151e-07,0,3,1.00001
internalMesh,856,856,12,2.99999,1.00001,3,4.34296e-07,0,3,1.00001
internalMesh,857,857,12,2.99998,1.00001,2.99999,1.10013e-06,0,2.99999,1.00003
internalMesh,858,858,12,2.99992,1.00004,2.99997,2.43686e-06,0,2.99997,1.00006
internalMesh,859,859,12,2.99983,1.00007,2.99994,6.13267e-06,0,2.99994,1.00017
internalMesh,860,860,12,2.99949,1.00024,2.99984,1.34568e-05,0,2.99984,1.00035
internalMesh,861,861,12,2.99901,1.00043,2.99965,3.44314e-05,0,2.99965,1.00099
internalMesh,862,862,12,2.99705,1.00136,2.99908,7.21163e-05,0,2.99908,1.002
internalMesh,863,863,12,2.99424,1.00251,2.99799,0.000208079,0,2.99799,1.00572
internalMesh,864,864,12,2.98334,1.00753,2.99454,0.000368614,0,2.99454,1.01133
internalMesh,865,865,12,2.96541,1.01561,2.98845,0.00136038,0,2.98845,1.03471
internalMesh,866,866,12,2.90725,1.04085,2.96603,0.00242049,0,2.96603,1.06349
internalMesh,867,867,12,2.77606,1.10755,2.92151,0.00828728,0,2.92152,1.22321
internalMesh,868,868,12,2.47315,1.25663,2.7723,0.0209408,0,2.77238,1.43892
internalMesh,869,869,12,1.78787,1.69938,2.33009,0.0515816,0,2.33066,2.5172
internalMesh,870,870,12,0.865351,2.55384,1.37354,0.160548,0,1.38289,4.9205
internalMesh,871,871,12,0.428724,2.72035,0.648337,0.282254,0,0.707113,11.2854
internalMesh,872,872,12,0.488577,2.67561,0.732221,0.320217,0,0.799179,11.1205
internalMesh,873,873,12,0.5583,2.6465,0.854374,0.308139,0,0.908243,10.5837
internalMesh,874,874,12,0.621483,2.60994,0.957061,0.303473,0,1.00402,10.0072
internalMesh,875,875,12,3.00001,1,3,-1.525e-10,0,3,1
internalMesh,876,876,12,3.00001,1,3,5.38788e-09,0,3,1
internalMesh,877,877,12,3.00001,1,3,6.77996e-09,0,3,1
internalMesh,878,878,12,3.00001,1,3,4.5667e-08,0,3,1
internalMesh,879,879,12,3.00001,1,3,5.28938e-08,0,3,1
internalMesh,880,880,12,3,1,3,2.83061e-07,0,3,1
internalMesh,881,881,12,2.99999,1.00001,3,3.25318e-07,0,3,1.00001
internalMesh,882,882,12,2.99998,1.00001,2.99999,1.6589e-06,0,2.99999,1.00003
internalMesh,883,883,12,2.99993,1.00004,2.99998,1.90758e-06,0,2.99998,1.00005
internalMesh,884,884,12,2.99985,1.00007,2.99994,9.64996e-06,0,2.99994,1.00015
internalMesh,885,885,12,2.99954,1.00021,2.99986,1.09399e-05,0,2.99986,1.00032
internalMesh,886,886,12,2.9991,1.00039,2.99968,5.63094e-05,0,2.99968,1.00089
internalMesh,887,887,12,2.99736,1.00121,2.99917,5.79871e-05,0,2.99917,1.00181
internalMesh,888,888,12,2.99474,1.00231,2.99818,0.0003433,0,2.99818,1.00521
internalMesh,889,889,12,2.98507,1.00666,2.995,0.000210393,0,2.995,1.01023
internalMesh,890,890,12,2.96806,1.0145,2.98949,0.00225554,0,2.98949,1.03199
internalMesh,891,891,12,2.91489,1.03711,2.96847,-6.75904e-05,0,2.96847,1.05753
internalMesh,892,892,12,2.79075,1.10106,2.92834,0.014019,0,2.92837,1.20837
internalMesh,893,893,12,2.50576,1.23689,2.78679,0.00210468,0,2.78679,1.39662
internalMesh,894,894,12,1.84323,1.66636,2.37849,0.0650849,0,2.37938,2.43046
internalMesh,895,895,12,0.925234,2.53726,1.46977,0.108626,0,1.47378,4.59499
internalMesh,896,896,12,0.447908,2.71325,0.688981,0.263896,0,0.737791,10.8225
internalMesh,897,897,12,0.467815,2.69512,0.710388,0.291849,0,0.768002,11.005
internalMesh,898,898,12,0.529194,2.66446,0.815331,0.285314,0,0.863811,10.6864
internalMesh,899,899,12,0.593516,2.62567,0.920899,0.277242,0,0.961727,10.093
internalMesh,900,900,12,3.00001,1,3,-1.91743e-10,0,3,1
internalMesh,901,901,12,3.00001,1,3,4.55701e-09,0,3,1
internalMesh,902,902,12,3.00001,1,3,5.0347e-09,0,3,1
internalMesh,903,903,12,3.00001,1,3,3.84767e-08,0,3,1
internalMesh,904,904,12,3.00001,1,3,4.03875e-08,0,3,1
internalMesh,905,905,12,3,1,3,2.38828e-07,0,3,1
internalMesh,906,906,12,3,1,3,2.50584e-07,0,3,1.00001
internalMesh,907,907,12,2.99998,1.00001,2.99999,1.40285e-06,0,2.99999,1.00002
internalMesh,908,908,12,2.99995,1.00003,2.99998,1.47464e-06,0,2.99998,1.00006
internalMesh,909,909,12,2.99983,1.00008,2.99995,8.18974e-06,0,2.99995,1.00012
internalMesh,910,910,12,2.99967,1.00015,2.99988,8.46449e-06,0,2.99988,1.00034
internalMesh,911,911,12,2.99901,1.00045,2.99969,4.81479e-05,0,2.99969,1.00068
internalMesh,912,912,12,2.99803,1.00087,2.99932,4.41911e-05,0,2.99932,1.00196
internalMesh,913,913,12,2.99447,1.00244,2.99812,0.000300424,0,2.99812,1.0038
internalMesh,914,914,12,2.98799,1.00546,2.99613,0.000136276,0,2.99613,1.01208
internalMesh,915,915,12,2.96829,1.01349,2.98824,0.00202996,0,2.98824,1.02102
internalMesh,916,916,12,2.92148,1.03725,2.97539,-0.000418461,0,2.97539,1.07808
internalMesh,917,917,12,2.81149,1.08177,2.92415,0.0126515,0,2.92418,1.13183
internalMesh,918,918,12,2.50099,1.25448,2.80119,-0.00198849,0,2.80119,1.5108
internalMesh,919,919,12,1.92487,1.63177,2.45825,0.0539427,0,2.45884,2.13603
internalMesh,920,920,12,0.930768,2.42846,1.44801,0.0842011,0,1.45046,4.57527
internalMesh,921,921,12,0.455768,2.71289,0.712596,0.236087,0,0.750686,10.3049
internalMesh,922,922,12,0.437471,2.71167,0.674769,0.252284,0,0.720389,10.9739
internalMesh,923,923,12,0.498249,2.68529,0.775477,0.255462,0,0.816471,10.7098
internalMesh,924,924,12,0.563249,2.65001,0.882182,0.249932,0,0.916903,10.1606
internalMesh,925,925,12,3.00001,1,3,8.57395e-10,0,3,1
internalMesh,926,926,12,3.00001,1,3,7.65366e-11,0,3,1
internalMesh,927,927,12,3.00001,1,3,1.00309e-08,0,3,1
internalMesh,928,928,12,3.00001,1,3,4.8529e-09,0,3,1
internalMesh,929,929,12,3.00001,1,3,6.69232e-08,0,3,1
internalMesh,930,930,12,3,1,3,3.35299e-08,0,3,1
internalMesh,931,931,12,3,1,3,3.89517e-07,0,3,1.00001
internalMesh,932,932,12,2.99998,1.00001,2.99999,1.78568e-07,0,2.99999,1.00002
internalMesh,933,933,12,2.99995,1.00002,2.99998,2.20104e-06,0,2.99998,1.00005
internalMesh,934,934,12,2.99985,1.00007,2.99995,8.30847e-07,0,2.99995,1.00011
internalMesh,935,935,12,2.9997,1.00014,2.99989,1.24379e-05,0,2.99989,1.00031
internalMesh,936,936,12,2.99909,1.00042,2.99971,3.08667e-06,0,2.99971,1.00063
internalMesh,937,937,12,2.99818,1.0008,2.99938,7.42805e-05,0,2.99938,1.00181
internalMesh,938,938,12,2.99492,1.00224,2.99826,-8.93797e-06,0,2.99826,1.00349
internalMesh,939,939,12,2.98888,1.00507,2.99644,0.000536495,0,2.99644,1.0112
internalMesh,940,940,12,2.9707,1.01241,2.98907,-0.000352739,0,2.98907,1.0193
internalMesh,941,941,12,2.92696,1.03471,2.9773,0.00429613,0,2.9773,1.07278
internalMesh,942,942,12,2.82388,1.07582,2.92897,-0.00251628,0,2.92897,1.12102
internalMesh,943,943,12,2.52836,1.24057,2.81597,0.0282399,0,2.81611,1.48042
internalMesh,944,944,12,1.98063,1.58508,2.49357,0.0153568,0,2.49362,2.045
internalMesh,945,945,12,0.982639,2.37426,1.50942,0.119152,0,1.51412,4.36438
internalMesh,946,946,12,0.47708,2.69597,0.745135,0.241636,0,0.783335,9.8443
internalMesh,947,947,12,0.415233,2.71604,0.643518,0.232759,0,0.684319,10.9967
internalMesh,948,948,12,0.47256,2.69259,0.7417,0.226202,0,0.775427,10.748
internalMesh,949,949,12,0.538243,2.66138,0.849459,0.222336,0,0.878074,10.2144
internalMesh,950,950,12,3.00001,1,3,7.40964e-10,0,3,1
internalMesh,951,951,12,3.00001,1,3,-2.8226e-10,0,3,1
internalMesh,952,952,12,3.00001,1,3,8.14743e-09,0,3,1
internalMesh,953,953,12,3.00001,1,3,1.27369e-09,0,3,1
internalMesh,954,954,12,3.00001,1,3,5.40054e-08,0,3,1
internalMesh,955,955,12,3,1,3,1.09458e-08,0,3,1
internalMesh,956,956,12,3,1.00001,3,3.12995e-07,0,3,1.00001
internalMesh,957,957,12,2.99999,1.00001,2.99999,4.74896e-08,0,2.99999,1.00002
internalMesh,958,958,12,2.99994,1.00003,2.99998,1.75841e-06,0,2.99998,1.00004
internalMesh,959,959,12,2.99988,1.00006,2.99995,8.68237e-08,0,2.99995,1.00013
internalMesh,960,960,12,2.99963,1.00017,2.99988,9.89477e-06,0,2.99988,1.00026
internalMesh,961,961,12,2.99926,1.00032,2.99974,-1.02492e-06,0,2.99974,1.00074
internalMesh,962,962,12,2.99783,1.001,2.99931,5.98614e-05,0,2.99931,1.00149
internalMesh,963,963,12,2.99564,1.00192,2.9985,-2.9272e-05,0,2.9985,1.00432
internalMesh,964,964,12,2.98769,1.00547,2.99584,0.000453491,0,2.99584,1.00845
internalMesh,965,965,12,2.97339,1.0121,2.99132,-0.000412836,0,2.99132,1.0267
internalMesh,966,966,12,2.9291,1.03065,2.97364,0.00381557,0,2.97364,1.04753
internalMesh,967,967,12,2.8239,1.0853,2.94186,-0.00305017,0,2.94186,1.17526
internalMesh,968,968,12,2.58679,1.19011,2.82187,0.0247471,0,2.82198,1.31818
internalMesh,969,969,12,1.98292,1.5796,2.49216,0.00865029,0,2.49218,2.20654
internalMesh,970,970,12,1.10661,2.39591,1.70988,0.101428,0,1.71289,3.91686
internalMesh,971,971,12,0.518743,2.67207,0.815053,0.233931,0,0.847959,9.41057
internalMesh,972,972,12,0.4113,2.71194,0.643519,0.211312,0,0.677325,11.0972
internalMesh,973,973,12,0.463691,2.69073,0.734701,0.196831,0,0.76061,10.8324
internalMesh,974,974,12,0.529008,2.66076,0.840232,0.196514,0,0.862906,10.2602
internalMesh,975,975,12,3.00001,1,3,2.57529e-10,0,3,1
internalMesh,976,976,12,3.00001,1,3,2.00937e-09,0,3,1
internalMesh,977,977,12,3.00001,1,3,6.17334e-09,0,3,1
internalMesh,978,978,12,3.00001,1,3,1.8722e-08,0,3,1
internalMesh,979,979,12,3.00001,1,3,4.44668e-08,0,3,1
internalMesh,980,980,12,3,1,3,1.19164e-07,0,3,1
internalMesh,981,981,12,3,1.00001,3,2.69949e-07,0,3,1.00001
internalMesh,982,982,12,2.99999,1.00001,2.99999,7.07604e-07,0,2.99999,1.00002
